Zip Code,Median Income,Median Age,Total Population,White Pop,Black Pop,Asian Pop,Hispanic Pop,Pacific Pop,Native Pop,Other Pop
40208,25753,23.4,15480,10133,4495,97,602,30,65,25
40210,20120,30.9,15250,1122,13722,18,94,0,0,7
40211,25228,34.3,23622,1443,21483,15,46,0,6,13
40212,25600,36.6,17308,6299,10549,0,84,0,0,0
40213,34921,35.5,15834,12021,3034,147,1175,0,56,75
40214,39655,37.8,45756,32855,7157,3050,3688,26,119,530
40215,27204,32.1,22342,13357,7408,131,1854,43,98,87
40216,39515,39.2,40844,24909,13846,180,1387,0,9,205
40217,41102,38.3,13077,11017,941,598,399,0,9,133
40218,34956,34.7,30193,16916,10854,884,2670,0,59,419
40219,41225,35.9,39651,27291,8372,1227,5699,0,24,1226
40220,51559,39.2,33941,25835,6072,1022,1373,16,24,76
40222,59796,44.5,21221,18223,1338,994,1077,0,112,118
40223,72841,42.9,21491,18214,1984,931,793,0,32,140
40228,59016,40.1,16008,12110,3092,211,654,0,0,39
40229,51133,35.6,36536,33245,1845,125,1447,0,14,301
40241,77119,40.6,29907,23883,3066,2180,1183,0,27,125
40242,63547,40.7,11334,9314,1187,539,524,0,32,81
40243,57887,44.4,10569,9249,539,248,265,9,0,320
40245,103274,39.2,31941,25838,3051,1596,1271,3,3,606
40258,47172,39.2,27222,22614,3753,47,413,0,14,107
40272,50345,37.8,38758,35747,1612,314,1523,39,62,195
40291,62928,39.2,35110,29862,3720,364,1462,77,54,237
40299,69286,39.7,38952,33860,2860,739,1712,0,18,456
40311,43210,40.8,7296,7266,27,0,23,0,0,3
40312,18996,38,6435,6277,15,13,60,0,0,6
40324,63866,35.2,43689,38501,2346,399,1953,0,92,1307
40330,42028,42.8,18747,17464,764,80,507,0,20,235
40336,29923,42.3,13071,12795,76,0,6,0,8,0
40342,53737,39,21426,20483,521,54,316,0,5,79
40351,41159,32.8,19839,19123,185,102,171,0,13,149
40353,39633,38.5,21228,19706,770,11,678,0,45,400
40356,50806,37.3,41361,38457,1378,202,1254,0,199,369
40359,39265,41.6,6665,6459,26,14,214,0,10,143
40361,43405,41.1,18110,16276,1413,10,1215,0,26,242
40380,35839,40.5,6117,5947,10,0,92,0,28,38
40383,59461,42.5,22168,19456,1150,175,1534,2,6,790
40385,40969,39.7,2510,2400,84,0,46,0,0,0
40387,30944,46.9,1981,1848,1,26,104,0,1,71
40390,44004,30.7,7636,6957,166,283,128,51,65,10
40391,46455,40.9,35351,32858,1865,198,952,0,12,78
40403,43075,36.6,24369,23077,433,210,604,18,13,169
40422,41917,40.9,24762,21690,1951,216,933,0,12,118
40437,38603,38.7,5498,5462,3,0,75,0,0,25
40444,44851,41.8,13948,13365,252,5,297,0,7,40
40447,24274,43.1,7959,7850,0,0,78,0,4,0
40456,32371,40.9,9614,9441,17,8,64,16,83,27
40475,41559,33,58341,52863,3085,699,1208,23,277,256
40484,37760,40,11013,10221,575,100,106,0,0,43
40502,60265,38.4,26660,24267,859,805,321,0,199,85
40503,53526,38.4,28100,25117,902,1161,913,10,82,315
40504,30264,31.6,26123,17395,2631,552,5498,0,263,4335
40505,33975,38.6,26783,19944,5654,98,2660,5,63,299
40507,21341,43.3,1691,1348,285,9,30,0,0,0
40508,20833,22.8,25868,16185,7221,1178,1014,18,53,448
40509,68750,34.5,34463,25605,5558,1803,2088,32,57,483
40511,48999,33.4,31135,18165,9204,415,4580,63,75,1994
40513,112093,43.2,11200,9359,235,1274,173,0,7,59
40514,79375,37.5,14773,12793,606,841,461,0,0,135
40515,68471,35.2,34933,30034,2414,1700,917,0,17,221
40517,38666,31.2,36147,26178,7309,708,1766,0,124,256
40601,47143,40.3,50239,41974,5067,708,1415,0,109,985
40701,31727,40.8,28250,27492,74,209,213,0,33,72
40741,36438,37.4,22812,22263,312,97,480,0,62,9
40744,38473,38.6,17804,17311,39,101,276,0,0,66
40962,22944,39,18611,17248,987,11,292,8,95,135
40965,23452,40.9,13732,12692,550,160,54,0,56,1
40977,27024,40.6,9718,9402,173,11,2,0,2,8
41001,71897,38.1,16566,15896,142,168,216,14,62,167
41005,71994,35.5,24310,22916,546,274,793,0,117,9
41008,37308,36.1,7282,6756,137,119,666,0,0,143
41011,38762,36.8,25068,19923,3300,168,1164,0,106,700
41014,30275,33.6,7484,6198,844,19,318,0,0,57
41015,50108,41.2,20465,19503,428,14,347,0,0,195
41016,41180,36,6090,5959,53,30,13,0,0,21
41017,67349,38.2,39886,36907,959,1073,694,0,103,288
41018,51981,34.6,27622,24343,1379,205,1393,0,271,799
41030,48641,34,6010,5695,0,14,110,0,0,147
41031,34948,42.1,15642,14680,395,24,357,0,53,248
41035,50472,36.7,10688,10192,3,3,284,178,7,251
41040,41605,41,7516,7369,55,0,99,0,10,0
41042,55534,36.7,50807,45724,2454,991,2071,0,59,467
41048,90255,34.3,15156,13873,335,531,802,0,119,17
41051,67449,32.9,28419,27164,466,242,284,39,0,99
41071,39104,34.4,21009,18500,1772,101,699,13,0,143
41073,53813,39.1,5817,5683,0,0,149,0,1,0
41074,37268,33.9,5498,5182,0,151,63,0,6,48
41075,61486,39.3,16404,15656,318,119,214,15,0,0
41076,60780,38,17611,16762,332,65,209,0,0,44
41091,92892,35.8,17423,16000,52,1076,765,0,6,97
41094,69422,34.8,14308,13481,419,29,557,0,0,288
41095,43850,46.4,3151,2642,113,92,115,0,0,70
41097,42902,38.1,7355,7029,56,0,191,0,0,147
41101,36630,40.7,19074,17841,465,210,313,0,26,28
41102,45204,42.6,21413,20139,763,0,372,0,124,115
41129,51510,43.5,9914,9786,91,0,160,0,0,0
41139,42284,44.2,8176,7997,39,0,106,0,67,0
41143,38351,37.7,14987,14328,205,25,33,0,46,10
41144,37663,41.6,10739,10271,203,0,70,0,31,0
41164,36791,42.1,13123,13059,15,7,108,0,22,0
41169,55963,42.5,5503,5283,11,111,30,0,0,0
41175,38800,41.7,5615,5514,0,29,0,0,14,0
41230,35713,40.1,11856,11599,17,100,14,0,0,9
41240,33972,40.2,7699,7401,31,85,42,0,9,39
41256,38277,46.1,2250,2210,13,27,28,0,0,0
41311,23301,41.6,7436,7130,101,61,76,0,12,13
41501,36243,39.2,24082,23199,399,114,341,11,22,173
41653,31081,37.8,11968,11604,110,72,125,0,34,21
41701,36413,42.7,17079,16382,276,164,62,0,81,0
42001,44957,43.2,28182,23298,3541,417,798,0,177,83
42003,37751,42.2,28598,24462,3143,166,605,42,45,70
42025,43380,44.1,19173,18936,70,33,189,0,28,0
42029,47952,41.6,6563,6344,19,19,80,0,6,12
42038,40636,46.4,5555,5013,429,31,63,0,0,22
42041,34940,46.6,4597,3703,762,8,0,0,6,0
42044,60366,50.6,2548,2493,0,21,87,0,0,0
42045,32955,52.1,1771,1736,0,35,33,0,0,0
42053,50871,38.8,4969,4825,39,0,24,0,0,0
42055,51280,57.9,2432,2332,86,0,7,0,0,0
42066,37876,40.2,23235,20686,1663,11,1977,0,5,111
42071,35988,31.6,29955,27035,1408,781,753,9,111,122
42076,33542,46.9,1020,1020,0,0,0,0,0,0
42087,43878,45.3,2264,2160,45,17,24,0,17,0
42101,36041,28.3,57296,43534,8053,1690,3387,18,200,2295
42103,61448,38.2,20251,17940,643,819,488,115,86,229
42104,52828,35.1,30713,26570,1904,712,1485,0,68,1051
42122,71172,42.9,4461,4403,0,0,104,0,0,33
42127,35268,38.7,6333,5736,418,51,68,3,29,41
42134,37955,39.3,16723,14290,1667,152,360,0,113,248
42141,39232,40.7,30517,28624,1275,156,917,0,101,62
42164,40840,39.8,16549,15978,375,33,286,0,16,94
42171,47637,35.9,6933,6549,177,7,416,0,34,22
42206,44283,39.6,5860,5416,83,0,152,0,5,48
42211,44714,46,13098,11806,1006,80,213,0,0,0
42220,40755,36.3,7172,6437,444,0,271,0,0,233
42240,38200,35.2,44276,31230,10472,433,2273,13,217,331
42256,40539,44.1,4580,4457,60,4,0,0,21,0
42262,39167,24.7,8322,5834,1369,106,534,106,0,54
42276,33561,41.3,14069,12392,1388,6,392,0,57,63
42301,42110,39.4,42270,37988,2734,149,1624,6,17,167
42303,45835,38.6,39894,36367,1750,624,836,14,124,369
42330,36778,41,9412,8366,839,24,117,0,6,79
42345,43276,41.7,10782,10071,447,22,105,68,32,23
42376,45580,36.1,6025,5808,0,0,210,0,0,14
42408,34747,43.4,6372,6174,69,41,46,0,9,0
42420,39624,40.5,37800,32693,3198,151,754,0,113,562
42431,42185,39.4,26384,22742,2331,230,742,0,82,150
42445,39178,41,11355,10446,754,0,134,28,0,11
42501,26402,39.1,17740,16907,394,17,464,0,77,100
42503,38943,41.4,23747,22552,246,297,397,64,18,192
42518,37631,43.5,3116,3054,12,0,189,0,0,12
42519,25203,49.4,2798,2751,10,7,0,0,0,0
42544,36130,47.9,5535,5434,24,23,0,0,33,0
42553,39936,38.6,4885,4844,15,0,99,0,0,26
42629,35557,43.8,5429,5338,47,0,179,0,0,2
42633,28610,41.3,20001,18905,438,0,592,16,12,365
42642,28966,41,11923,11502,39,10,433,131,43,116
42701,49082,38.3,49670,42296,3965,1406,1975,25,99,388
42718,36182,39.3,24408,22416,1160,184,483,0,37,91
42724,51563,39,4125,3982,133,0,10,0,0,0
42726,34110,39.3,5243,5079,20,0,86,0,22,3
42729,37188,39.5,1723,1723,0,0,23,0,0,0
42748,36174,43.3,8316,7588,442,0,272,0,0,140
42749,32467,37.8,5096,4532,431,0,11,5,32,0
42754,31896,40.2,15332,14730,206,31,165,0,3,163
42765,31196,41.8,6079,5553,365,18,207,0,5,38
43004,70809,33.8,24625,16569,6386,851,502,0,4,124
43011,66548,37.4,7733,7265,106,89,235,0,0,0
43014,46034,37.5,3610,3539,7,0,64,0,6,10
43015,63244,35.7,50809,46778,1887,697,660,0,31,294
43016,89268,35.1,34409,25384,837,7183,796,0,15,108
43017,96795,36.7,39329,32099,1887,4048,2294,39,27,372
43019,64080,35.8,9722,9521,21,46,63,0,0,19
43021,123444,40,10910,10344,254,192,276,0,44,7
43022,66346,22.2,4089,3791,138,102,59,9,0,13
43023,97875,34,12624,11918,170,315,149,0,13,23
43025,54918,47.1,5870,5755,31,69,73,0,0,8
43026,77973,34.7,58392,50424,2630,3362,2040,45,21,625
43028,56788,43,7857,7743,22,28,12,0,13,6
43031,71486,41.7,12390,12120,94,35,382,0,0,0
43035,105336,33.6,26130,21088,1639,2494,1131,0,0,185
43040,61815,36.8,32507,29878,901,715,452,0,100,72
43044,57292,42.2,5228,4956,87,0,18,0,5,2
43046,56292,45.9,3697,3644,0,2,107,0,6,20
43050,43391,41.4,28425,27488,248,193,345,0,23,47
43054,108037,35.1,21948,18365,1027,1728,413,0,0,118
43055,40541,38,60157,55904,1866,237,694,0,89,140
43056,51150,40.7,17828,16868,291,216,139,0,26,33
43061,77356,42.7,3951,3770,143,0,118,0,0,30
43062,72370,39.3,27617,26229,728,180,323,0,18,91
43064,75313,39.1,13425,12850,226,233,166,0,3,16
43065,113956,37.2,40626,35162,1652,2947,971,31,61,371
43068,55761,34.8,54214,35543,14001,1493,3009,0,42,759
43072,54679,41.2,5693,5523,45,0,48,0,0,2
43074,75457,41.7,11908,11473,176,87,324,0,20,0
43076,51500,45.8,8701,8406,28,161,23,0,0,0
43078,44844,42.4,20729,19253,663,145,298,16,49,115
43080,54697,39.1,5831,5608,3,32,239,0,22,103
43081,68806,35.7,57036,46000,5404,2470,1470,20,111,329
43082,110686,41,31205,27648,1340,1447,741,91,28,217
43085,76213,38.2,23818,20869,974,1005,1004,0,9,266
43103,61843,34.3,11530,11069,36,0,213,0,117,19
43105,66458,37.9,8643,8499,6,4,175,0,61,10
43107,57566,44.1,3410,3382,12,0,34,0,10,1
43110,63234,34.2,35252,24327,8545,694,873,0,0,367
43112,74506,44,4099,4050,11,0,0,0,14,0
43113,47692,42.3,23501,22516,429,86,223,0,22,42
43119,56981,32.3,28300,23639,1569,597,3120,0,70,1313
43123,62463,38.2,59860,55189,1925,833,1133,0,0,596
43125,59210,40.2,12617,9870,1970,293,376,0,0,58
43130,45341,39.8,59923,57141,1163,418,847,0,27,135
43135,38819,37.9,4378,4323,0,0,0,0,0,0
43138,40997,41.3,18791,18331,137,67,187,0,1,63
43140,53107,38.9,24095,20473,2597,311,514,7,150,112
43146,71664,38.9,12686,10872,1320,241,95,1,13,16
43147,87888,39.1,39171,31660,4824,1091,788,0,114,451
43160,38584,41.3,22320,21046,499,160,211,0,15,82
43162,55084,42.6,6897,6670,28,0,24,0,0,9
43201,22328,22.7,29384,22394,3762,1862,1240,9,109,369
43202,43274,27.7,21005,16477,724,2390,613,0,9,275
43203,19904,32.3,7830,1443,5707,114,261,0,0,29
43204,40297,34.7,39651,31440,4308,1089,2474,12,109,1275
43205,27724,35.1,12396,3033,8236,311,249,0,67,98
43206,41717,35.3,22162,10780,9822,200,527,0,25,306
43207,39634,36.9,47943,31856,12394,845,2141,0,63,1446
43209,53924,37.3,27934,18896,7538,378,824,15,50,457
43211,22541,30.2,22151,5840,14320,80,696,0,47,474
43212,54701,31,18478,16570,479,1124,544,0,0,85
43213,34136,35,31989,15548,12716,439,3544,0,84,1657
43214,62949,41.6,26403,24224,928,457,725,25,88,155
43215,50226,31,12843,10187,1666,380,451,0,32,125
43219,33700,31.9,28342,5441,20426,589,1760,0,95,773
43220,59569,37.1,25896,22519,593,2041,1060,0,21,142
43221,85393,36.6,32733,29555,808,1633,945,0,74,141
43223,29475,34,24615,17543,4794,594,828,0,172,172
43224,33289,33.9,39170,19076,15629,1906,2568,38,110,912
43227,34977,36.3,23285,5703,13953,374,1757,132,67,1290
43228,40174,30.8,53346,39679,9159,1327,7741,0,0,1139
43229,38782,33.7,47851,23066,19419,1391,4606,0,61,1481
43230,69209,36.1,54247,42341,8465,1552,1259,0,92,521
43231,47115,33,19510,9883,8145,538,687,0,88,390
43232,36957,33.5,41714,15764,23776,314,1951,0,98,192
43235,64855,35.8,41492,33331,2398,3209,3167,82,82,1067
43302,39420,40.2,54404,48591,3790,326,1302,2,108,571
43310,53836,41.9,3331,3289,9,0,7,0,2,4
43311,47139,38.3,19089,17725,522,150,299,0,121,81
43315,50887,42.4,7085,6784,42,20,5,0,3,0
43316,43711,39.6,6021,5798,22,52,155,8,0,98
43318,42440,28.7,5173,4958,19,42,29,0,0,19
43324,63981,45.7,2376,2339,14,1,61,0,14,0
43326,42639,39.2,13233,12795,81,5,304,0,0,79
43331,34271,53.8,4511,4452,2,8,29,0,0,0
43334,56716,41.4,6875,6798,0,0,185,0,15,0
43338,48321,43,10173,9953,55,0,178,0,0,48
43344,55027,35.9,5420,5282,2,0,41,0,7,15
43348,37500,39.6,1603,1467,44,0,6,0,26,0
43351,44187,41.7,10836,10486,21,216,292,0,0,70
43357,60259,42.3,4710,4568,51,4,158,0,0,42
43402,39080,28.5,32798,29824,1170,397,1840,0,31,779
43410,48447,40.1,10500,10085,1,58,661,0,58,131
43412,65361,44.1,4495,4231,36,27,196,0,40,20
43416,57847,42.7,2850,2704,26,29,227,6,0,52
43420,43153,41.3,30554,26563,1844,41,3746,0,15,1206
43431,48452,38.7,4538,4212,9,0,303,0,16,141
43438,60750,60.6,171,152,10,0,9,0,0,9
43440,51333,57.8,4960,4853,67,2,17,0,6,16
43449,51261,44.7,8324,8146,11,11,302,0,0,101
43452,49115,46.4,13679,12872,273,29,827,13,31,257
43456,55104,50.6,553,529,8,0,36,0,0,0
43460,55893,39.7,6405,6025,206,28,265,0,0,64
43469,54018,40.7,2976,2795,3,4,265,0,45,82
43502,50948,36.7,6762,6218,50,20,813,0,4,411
43506,41202,42.9,14540,14079,36,46,589,30,16,99
43512,49537,39.6,27986,25364,792,80,2959,4,180,1058
43515,52906,39,8248,8051,63,92,588,0,3,19
43526,40469,37.4,5528,5144,6,10,379,0,23,218
43528,62464,39.6,16474,13710,1629,505,985,22,13,125
43537,61910,40.7,26853,23619,1620,775,1013,16,64,172
43542,99063,42.2,3799,3783,16,0,16,0,0,0
43543,41826,38.2,8426,8225,6,47,277,15,21,48
43545,52982,41.4,14239,13540,33,80,835,0,9,325
43551,66526,39.4,37306,33969,678,1440,1358,0,32,265
43558,56806,45.3,13053,12585,138,29,481,0,9,127
43560,78320,41,32342,28910,1480,1008,780,16,86,133
43566,73356,42,7957,7580,118,170,135,0,15,14
43567,52337,39,13056,12339,41,0,1616,0,23,360
43571,79458,40.2,7460,7111,65,192,183,0,44,0
43605,25449,31.7,27713,20056,3117,137,5481,22,69,2052
43606,38589,31.9,24083,15686,6917,603,699,24,64,188
43607,24630,32.2,23547,5926,15708,474,904,33,52,556
43608,25999,33.5,15421,5130,8393,93,1693,4,27,771
43609,22713,33.3,22811,13982,5599,221,3430,7,96,1263
43611,39598,39.9,19261,15718,2032,148,1394,0,49,425
43612,39008,33.2,30812,25237,3242,159,2643,46,42,620
43613,45088,36.1,32306,26859,3600,232,1623,0,128,376
43614,46392,40.7,30070,22662,5433,721,1439,0,34,239
43615,39443,36.4,39868,26330,9839,689,1794,0,347,515
43616,53929,43.6,20914,19068,333,325,1799,0,22,536
43617,80123,46.3,6917,6255,203,292,144,0,15,0
43619,52049,39.6,7764,7225,312,48,675,0,38,62
43623,45237,43.5,20287,18628,793,344,505,0,9,118
43701,37577,40.9,55252,49866,2553,105,532,7,103,147
43713,43804,39.7,7344,6969,134,120,31,0,0,27
43725,38583,43.3,19908,18855,443,97,224,0,30,24
43756,35169,47.3,5426,5065,152,65,0,0,33,21
43764,38145,35.4,8581,8252,44,0,56,0,0,27
43812,36434,42.7,19222,18411,256,87,245,0,59,26
43830,58319,34.6,6379,6044,111,54,18,0,9,0
43832,46752,41.5,7703,7281,262,36,84,0,32,0
43844,47128,41.7,3617,3450,124,2,0,0,0,1
43912,31659,44.7,6974,6430,370,8,17,0,13,5
43920,36028,42.6,23270,21780,809,37,133,0,11,8
43935,36578,44.7,8662,7791,298,0,72,2,0,0
43938,42532,44.5,5480,5126,115,0,0,0,13,0
43950,53394,43.7,16732,14790,1601,104,277,0,32,118
43952,30417,40.7,18745,15092,2729,107,436,3,35,44
43953,45475,47.2,11407,10476,662,103,120,0,0,32
43964,45567,45,9414,9045,147,9,81,0,20,0
43968,41076,40,6747,6350,111,15,34,0,0,0
44001,63556,44.5,20579,19818,250,186,635,0,26,37
44003,37043,43.6,4761,4617,79,0,106,0,0,0
44004,34096,41.9,32956,29231,1928,134,2034,20,84,285
44011,78839,40.7,21783,19473,1391,466,851,7,6,152
44012,81840,42.6,22881,21723,301,190,619,0,9,216
44017,54575,39.1,19116,17103,1266,289,543,0,10,68
44021,54821,40.6,5994,5783,31,8,111,0,0,36
44022,93668,47.7,16507,15623,245,382,305,0,0,20
44023,105781,46.3,17289,16252,655,120,229,0,0,1
44024,67908,44.3,23498,22595,271,141,441,0,49,24
44026,75687,48.8,11207,11090,3,53,25,0,0,0
44028,71400,46,8269,7956,2,62,83,0,45,6
44030,38520,40.2,16518,14984,1083,38,458,0,24,56
44035,44562,38.8,63607,51330,8004,365,3071,59,176,390
44039,66716,40.7,30805,29267,419,427,1149,8,35,281
44040,114773,51,3075,2772,49,209,52,0,0,10
44041,47143,42.8,14724,14195,117,159,774,0,7,47
44044,66363,43.8,15722,13152,2098,35,314,0,47,116
44047,49612,44.5,8787,8577,105,14,43,0,0,12
44050,63419,43,6181,6117,48,3,119,0,2,0
44052,31672,36.7,28628,19196,6209,193,6132,3,113,1397
44053,46333,44,18352,14700,2117,554,2486,0,36,312
44054,54207,42.4,12811,12051,233,74,853,0,54,112
44055,31756,34.1,20841,14780,2397,89,9274,9,117,1587
44056,80861,44,11434,9727,1159,306,228,0,0,0
44057,50537,41.4,19732,19054,113,89,537,0,44,37
44060,65811,45.7,60627,58356,964,720,516,0,54,48
44062,47171,25.3,15630,15388,35,48,231,0,0,8
44065,60345,45.7,4671,4491,36,129,14,0,5,0
44067,69357,44.1,20518,17733,1510,771,559,0,16,55
44070,59993,45,32668,30111,776,934,1302,0,65,218
44072,73702,49.5,4434,4347,0,69,79,0,0,0
44074,58385,31.4,11978,8979,1782,319,657,7,22,84
44077,55497,39.2,56347,49553,3464,497,5750,0,53,1108
44081,64518,42.6,6927,6570,193,34,372,0,0,62
44084,54429,43.3,3746,3629,43,18,41,0,0,0
44085,46250,47,3208,3191,0,0,64,0,0,0
44087,68198,40.9,20047,14609,3669,1094,434,19,35,150
44089,51656,47.4,15646,15264,29,42,435,0,7,25
44090,58366,42.4,11254,10851,128,7,147,0,56,36
44092,46743,43.7,16535,14272,1727,85,158,0,3,121
44094,58387,44.4,35408,32452,1376,1052,548,0,22,135
44095,50461,43.8,33509,32060,526,401,620,5,54,67
44102,25476,34,42793,26378,11328,386,10783,17,154,1592
44103,17616,41.1,17291,2102,13906,525,618,21,100,329
44105,24114,35.5,38741,9467,28064,74,807,0,46,305
44106,24065,28.2,26837,11275,12417,2294,649,0,74,104
44107,45064,34.6,51670,45051,3589,707,2113,33,53,215
44108,22087,36.9,25122,1125,23413,98,106,0,51,55
44109,29770,35.7,41044,29748,5681,478,10197,0,176,3053
44110,20694,39.7,20185,3014,16590,90,311,0,24,95
44111,39097,38.5,40069,29679,6192,1045,5857,17,219,1206
44112,22548,42.8,22193,1525,19956,38,433,0,61,299
44113,35236,31.7,19624,12188,5820,248,2672,0,167,607
44116,63681,46.3,20199,19520,299,225,290,0,3,26
44117,22707,48,10099,2651,7136,13,75,0,0,7
44118,56810,34.6,39721,23434,14063,841,1078,14,81,290
44119,40833,42.5,12293,5609,6324,154,69,8,9,33
44120,29648,40.5,35768,8021,25242,1452,633,16,20,190
44121,53339,37.5,33214,15137,16385,610,571,0,51,175
44122,74681,45.8,34893,20058,11537,2206,701,9,119,229
44123,40682,40.8,16137,7179,8408,92,256,0,54,28
44124,57125,43.6,37742,31642,3652,1644,763,0,32,49
44125,42698,40.1,28698,18313,9160,272,732,0,60,125
44126,53556,42.4,16571,15382,339,326,797,0,42,110
44128,32513,41.9,29269,1071,27612,78,320,0,0,190
44129,48829,39.2,28322,26052,695,430,1004,0,22,326
44130,48405,43.4,50401,44577,1322,2628,2336,0,113,579
44131,70609,48.5,20378,19843,95,182,259,12,9,33
44132,38678,33.6,15299,6483,8394,58,262,0,55,0
44133,69029,44.1,30335,28203,535,1007,576,0,49,96
44134,50215,43.5,38493,35968,997,629,2072,0,114,257
44135,38207,40.3,27716,19523,5538,655,3567,15,191,637
44136,75369,43.6,25803,22855,1019,1213,864,4,42,367
44137,36699,40.5,22903,6195,15883,252,306,0,65,27
44138,67269,42.4,21958,20922,376,428,542,1,1,0
44139,94845,43.4,24359,17691,3070,2922,557,0,55,122
44140,87942,44.6,15508,15095,106,89,136,12,8,11
44141,91367,47.6,13768,13167,199,343,74,0,16,8
44142,49366,43.4,19027,17494,621,264,1118,8,20,197
44143,58829,49.3,24270,16613,6140,919,530,0,54,85
44144,41960,40.2,21795,17500,1358,624,3214,0,301,1141
44145,76250,45.3,32513,29209,695,1803,1092,9,5,146
44146,41996,41.9,29551,11119,16954,269,927,0,43,214
44147,79421,41.8,19346,16751,565,1499,370,0,22,75
44149,83516,46.7,18860,17269,385,934,279,10,7,14
44202,81231,45.3,19631,17462,1109,610,208,0,12,32
44203,44001,40.7,40993,38028,1938,94,660,0,11,66
44212,64667,39,43997,42203,389,487,1296,0,31,207
44216,65883,42.8,10182,9888,28,92,84,0,8,26
44221,45178,37.5,29567,28051,715,186,869,18,72,165
44223,58064,44.5,18099,17101,359,167,351,39,20,216
44224,64700,40.6,38421,35558,1179,686,496,12,68,90
44230,52445,45.5,8277,7985,115,30,285,0,20,11
44231,48750,39.6,8464,8311,19,31,170,0,0,24
44233,75222,46.1,7779,7643,42,65,62,0,11,3
44236,117466,44,25373,22929,1006,1151,397,0,0,54
44240,44177,27.9,39284,33357,2775,1660,609,0,49,101
44241,58025,39.5,16573,14679,1071,269,455,0,29,198
44254,44564,42.6,4714,4582,59,24,59,0,9,17
44255,54633,41.7,8678,8565,14,14,81,0,10,10
44256,70977,40.9,62343,59065,1432,804,1009,0,52,212
44260,59471,42.6,13375,13264,20,48,29,0,0,0
44266,47251,41.3,33696,31630,1006,63,439,0,78,87
44270,47948,38.6,8759,8494,41,40,0,0,10,0
44273,65658,45.1,6914,6835,21,13,14,0,0,12
44278,54393,45.9,17774,16380,776,193,137,0,15,7
44280,74028,47.3,4437,4388,0,0,209,0,18,14
44281,63307,40.4,30393,28733,352,498,305,9,202,142
44286,84726,49.3,6120,5890,129,60,44,0,0,0
44287,52346,38.1,7964,7783,43,14,24,0,0,2
44301,35993,33.7,15719,10769,3514,259,299,0,10,52
44302,28265,35.4,6116,3422,2394,48,78,0,31,10
44303,47708,46.4,7613,5987,954,409,109,0,7,0
44305,37959,37.8,21726,15508,4702,264,144,0,9,99
44306,26773,31.3,22554,12349,8357,438,568,0,67,174
44307,16148,39,6328,577,5340,13,101,0,0,17
44310,31860,35.3,23402,14141,6090,2299,955,0,39,138
44311,16114,23.3,9458,4736,3897,204,399,0,73,221
44312,46493,43.3,31769,30491,433,310,470,0,45,37
44313,49975,41.5,23953,17381,5468,325,580,19,18,12
44314,32556,38.9,19042,15078,2481,428,398,0,113,46
44319,56368,45.2,22458,21452,401,194,99,0,169,18
44320,31327,39.8,20666,4659,15265,115,121,0,98,38
44321,77037,39.3,15211,12581,1430,932,343,0,0,181
44333,79050,47.7,18516,15975,1343,784,241,0,4,109
44405,32154,40.5,8097,5506,2039,0,1088,3,20,252
44406,66423,45.2,21852,20736,195,527,201,0,0,115
44408,52048,47.3,10588,10489,39,19,73,0,0,0
44410,50895,47.8,16825,16414,130,141,17,0,0,0
44413,39776,43,7563,7239,81,30,126,0,0,81
44420,43032,41.5,15364,13976,754,191,322,0,20,0
44425,47091,45.8,14564,13952,237,14,237,0,49,80
44429,49572,46.1,2493,2411,0,0,50,0,38,7
44432,48112,43,13499,12075,1000,54,417,0,28,245
44437,48733,42.5,4140,4117,23,0,88,0,0,0
44440,57188,43.4,5107,5013,94,0,20,0,0,0
44444,43924,44.4,10062,9752,133,48,182,0,25,20
44446,38723,42.4,20561,19055,734,122,212,0,0,32
44460,46201,43.3,26417,25909,92,81,520,0,25,96
44471,37182,41.9,10940,10447,188,14,467,0,34,35
44481,48422,46.6,10728,10138,358,23,89,0,23,5
44483,38367,41.7,25646,21420,3430,28,553,0,43,18
44484,44981,44.5,23113,20537,1906,107,345,0,53,72
44485,27666,39,15748,8058,6857,61,344,0,62,53
44502,22732,33.3,10260,5421,4133,94,972,0,11,136
44504,31653,36.2,5099,1696,2963,152,179,0,0,120
44505,31112,41.1,19828,9084,9099,189,2513,0,36,693
44507,20197,37.7,5374,1328,3404,6,482,0,13,0
44509,25339,40.2,12348,9423,2411,83,525,0,100,109
44511,39513,44.6,19040,13896,4240,106,1033,0,187,224
44512,47072,44.1,34286,29643,3091,484,1602,0,0,146
44514,57747,47.3,22034,21216,250,265,443,0,13,57
44515,42956,41.8,27181,24563,2074,106,660,6,0,134
44601,37378,40.4,34796,31060,2498,93,741,0,21,58
44612,60122,42.7,5541,5454,41,0,39,0,22,0
44614,52262,43.1,12597,12128,74,68,58,0,0,22
44615,43961,42.1,11270,10984,106,29,91,8,0,0
44622,45892,44,18398,17881,164,16,810,0,0,141
44632,57801,42.4,9884,9513,159,0,122,0,0,8
44641,54237,45.6,20204,19775,78,34,139,0,0,34
44644,46122,48.1,4733,4626,27,9,8,0,0,8
44646,48214,42.3,45615,41053,2980,307,734,9,20,78
44647,47247,42.3,18483,17776,450,26,320,0,0,0
44654,47589,28.8,20135,19902,14,19,139,0,8,7
44657,47844,42.8,10469,10098,76,57,165,26,23,19
44663,41859,41.5,25075,23788,343,134,897,0,192,225
44667,45081,38.4,14141,13310,337,203,379,0,10,31
