Zip Code,Median Income,Median Age,Total Population,White Percent,Black Percent,Asian Percent,Hispanic Percent,Pacific Percent,Native Percent,Other Percent,ZipName,State,Lat,Long,County
16301,39858,42.7,15915,0.9666980835689601,0.012126924285265473,0.0053408733898837575,0.006597549481621112,0.0,0.001193842287150487,0.00018850141376060322,Oil City,PA,41.42,-79.7,Venango County
16314,51453,43.0,5380,0.9747211895910781,0.0037174721189591076,0.0027881040892193307,0.013197026022304832,0.0,0.0016728624535315986,0.0011152416356877324,Cochranton,PA,41.51,-80.04,Crawford County
16316,44410,50.4,5213,0.9739113754076347,0.0038365624400537117,0.004987531172069825,0.010742374832150393,0.0015346249760214848,0.0007673124880107424,0.0,Conneaut Lake,PA,41.6,-80.3,Sadsbury Township
16323,41856,47.1,16125,0.966077519379845,0.01172093023255814,0.0019224806201550387,0.016248062015503877,6.201550387596899e-05,0.0007441860465116279,0.0039069767441860465,Franklin,PA,41.39,-79.83,Venango County
16335,41679,40.4,28244,0.9320563659538309,0.0361138648916584,0.007789264976632205,0.015790964452627107,0.0,0.0006018977481943067,0.0031865174904404476,Meadville,PA,41.64,-80.14,Crawford County
16353,32852,54.1,2876,0.9700973574408901,0.0,0.006606397774687065,0.01773296244784423,0.0,0.001043115438108484,0.004172461752433936,Tionesta,PA,41.49,-79.44,Forest County
16354,38302,43.0,11327,0.9748388805508961,0.007504193519908184,0.0019422618522115299,0.00644477796415644,0.0,0.0,0.0013242694446896795,Titusville,PA,41.62,-79.67,Crawford County
16365,44754,44.6,18400,0.9757608695652173,0.010380434782608696,0.005869565217391304,0.009184782608695652,0.0,0.001141304347826087,0.0026630434782608696,Warren,PA,41.84,-79.14,Warren County
16403,49353,39.4,7006,0.9389095061375964,0.03996574364830146,0.0032829003711104766,0.013417071081929775,0.0,0.0017128175849272054,0.0017128175849272054,Cambridge Springs,PA,41.8,-80.06,Crawford County
16407,37935,42.3,11078,0.9570319552265752,0.00442318107961726,0.004964795089366311,0.0062285611121141,0.0,0.0057772161039898896,0.00018053800324968405,Corry,PA,41.92,-79.63,Erie County
16412,48531,33.1,10750,0.9536744186046512,0.005395348837209302,0.01172093023255814,0.0413953488372093,0.0,0.0008372093023255813,0.018604651162790697,Edinboro,PA,41.87,-80.12,Washington Township
16415,78188,42.2,9187,0.9411124414934146,0.027865462065962774,0.01415042995537172,0.02840970937193861,0.0,0.0006530967671710025,0.0020681397627081745,Fairview,PA,42.03,-80.25,Fairview Township
16417,51224,43.2,8337,0.9818879692935109,0.005997361161089121,0.00395825836631882,0.0038383111430970373,0.0,0.0015593139018831713,0.0005997361161089121,Girard,PA,42.0,-80.31,Girard Township
16424,42473,49.5,4593,0.9930328761158285,0.001088613106901807,0.0006531678641410843,0.0054430655345090355,0.0,0.00021772262138036142,0.0,Linesville,PA,41.65,-80.42,Crawford County
16428,51964,39.5,12640,0.970886075949367,0.00870253164556962,0.002689873417721519,0.01708860759493671,0.0,0.0013449367088607595,0.0032436708860759493,North East,PA,42.21,-79.83,North East Township
16438,47661,41.9,8080,0.977970297029703,0.005074257425742574,0.0034653465346534654,0.006930693069306931,0.0012376237623762376,0.0006188118811881188,0.0003712871287128713,Union City,PA,41.89,-79.84,Union Township
16441,53861,43.9,9658,0.9830192586456823,0.00683371298405467,0.0008283288465520812,0.004038103126941396,0.0,0.003416856492027335,0.0,Waterford,PA,41.94,-79.98,Waterford Township
16502,28259,30.2,16416,0.7600511695906432,0.12402534113060429,0.025219298245614034,0.08455165692007797,0.001827485380116959,0.00402046783625731,0.027107699805068226,Erie,PA,42.12,-80.08,Erie County
16503,21935,28.3,15990,0.5139462163852407,0.33277048155096933,0.045590994371482174,0.12664165103189493,0.00031269543464665416,0.0059412132582864294,0.029080675422138838,Erie,PA,42.12,-80.08,Erie County
16504,42794,38.1,17135,0.8160490224686314,0.12243945141523198,0.016807703530784944,0.02462795447913627,0.0,0.0009337613072658302,0.00624452874234024,Erie,PA,42.12,-80.08,Erie County
16505,54588,46.3,16620,0.9509025270758122,0.029482551143200964,0.003549939831528279,0.021720818291215402,0.00012033694344163658,0.0006618531889290012,0.00848375451263538,Erie,PA,42.12,-80.08,Erie County
16506,58041,44.5,23917,0.9504118409499519,0.010536438516536356,0.011874398963080655,0.021490989672617804,0.0,0.002048751933770958,0.006020822009449345,Erie,PA,42.12,-80.08,Erie County
16507,24927,31.0,10215,0.6925110132158591,0.23602545276554088,0.034263338228095935,0.05296133137542829,0.0005873715124816446,0.000881057268722467,0.012824278022515907,Erie,PA,42.12,-80.08,Erie County
16508,42160,36.3,16499,0.8981756470089096,0.042911691617673796,0.01884962725013637,0.0503060791563125,0.0,0.0010303654766955573,0.005333656585247591,Erie,PA,42.12,-80.08,Erie County
16509,56167,44.9,27276,0.9254656107933714,0.025480275700249303,0.015471476756122598,0.017341252383047366,0.0,0.0039228625898225546,0.005242704208828274,Erie,PA,42.12,-80.08,Erie County
16510,53135,38.3,26055,0.8609096142774899,0.10028785261945884,0.009364805219727499,0.0383419689119171,0.0,0.0037612742275954713,0.012857417002494723,Erie,PA,42.12,-80.08,Erie County
16511,52799,39.2,11878,0.8795251725879778,0.07501262838861761,0.0075770331705674356,0.06583599932648594,0.0,0.007745411685468934,0.00707189762586294,Erie,PA,42.12,-80.08,Erie County
16601,38392,38.9,33654,0.9411065549414631,0.03221013846793843,0.006685683722588697,0.01286622689724847,0.0,0.0012479942948832234,0.002525702739644619,Altoona,PA,40.5,-78.4,Logan Township
16602,39391,41.6,29581,0.9522666576518711,0.018356377404414995,0.012440417835772962,0.006727291166627227,0.0,0.000709915148237044,0.0003380548324938305,Altoona,PA,40.5,-78.4,Logan Township
16635,48025,45.7,12345,0.9731065208586472,0.0015390846496557311,0.0031591737545565005,0.0038072093965168083,0.0,0.0,0.0,Duncansville,PA,40.42,-78.42,Blair County
16640,48347,47.5,922,0.9902386117136659,0.0032537960954446853,0.0032537960954446853,0.0227765726681128,0.0,0.0,0.0021691973969631237,Flinton,PA,40.7,-78.47,Reade Township
16648,56421,47.1,15259,0.9668392424143128,0.007536535814928895,0.016908054263057866,0.022347467068615245,0.0,0.0,0.0007864211285143195,Hollidaysburg,PA,40.43,-78.39,Blair County
16652,45950,39.7,18588,0.8520012911555842,0.1148590488487196,0.007477942758769098,0.027813643210673554,0.00016139444803098772,0.0005917796427802884,0.007262750161394448,Huntingdon,PA,40.49,-78.01,Huntingdon County
16657,48750,49.3,1286,0.9852255054432348,0.006220839813374806,0.0038880248833592537,0.014774494556765163,0.0,0.0007776049766718507,0.0015552099533437014,James Creek,PA,40.33,-78.18,Lincoln Township
16686,50068,43.3,13075,0.9866921606118547,0.004359464627151052,0.005047801147227533,0.011931166347992352,0.0,0.0002294455066921606,0.000994263862332696,Tyrone,PA,40.67,-78.24,Snyder Township
16701,42006,40.9,17871,0.9733646690168429,0.006099266968832186,0.006658832745789268,0.012198533937664372,0.0,0.0016786973308712439,0.0018465670639583682,Bradford,PA,41.96,-78.64,McKean County
16735,44670,44.7,6175,0.9549797570850203,0.0,0.006801619433198381,0.018299595141700403,0.0,0.0,0.002591093117408907,Kane,PA,41.66,-78.8,Wetmore Township
16743,37554,43.3,3959,0.9901490275322051,0.002525890376357666,0.001262945188178833,0.0055569588279868656,0.0,0.0,0.0,Port Allegany,PA,41.81,-78.27,Liberty
16748,40278,46.0,2770,0.9945848375451264,0.0018050541516245488,0.0,0.003249097472924188,0.0,0.0,0.0,Shinglehouse,PA,41.96,-78.19,Potter County
16801,41316,23.7,43447,0.8384008101825212,0.034225608212304644,0.09602504200520175,0.03576771698851474,0.0,0.0030151679057242157,0.008631205836996801,State College,PA,40.79,-77.85,Centre County
16803,48671,27.8,24503,0.7858221442272375,0.06146186181283925,0.10933355099375587,0.03726074358241848,0.0018365098151246785,0.004326000897849243,0.003673019630249357,State College,PA,40.79,-77.85,Centre County
16823,52445,41.0,27934,0.9263263406601274,0.05498675449273287,0.0066943509701439105,0.023483926397937997,0.00017899334144769814,0.0024343094436886947,0.0032218801460585666,Bellefonte,PA,40.91,-77.76,Centre County
16827,66556,38.9,4254,0.917724494593324,0.03526093088857546,0.018100611189468735,0.035731076633756464,0.0,0.0,0.0,Boalsburg,PA,40.77,-77.79,Harris Township
